Employee ID,Period_Start,Period_End,Phase_Lifting,Phase_Moving,Phase_Placing,Velocity_avg,Velocity_abs,Fatigue or not
2,280,289,0,1,0,-27.7266,27.7266,1
1,281,290,0,1,0,-29.6247,29.6247,1
2,281,290,0,1,0,-25.6986,25.6986,1
1,282,291,0,1,0,-37.0605,37.0605,1
2,282,291,0,1,0,-21.0423,21.0423,1
1,283,292,0,1,0,-42.525,42.525,1
2,283,292,0,1,0,-22.8957,22.8957,1
1,284,293,0,1,0,-37.1823,37.1823,1
2,284,293,0,1,0,-27.9063,27.9063,1
1,285,294,0,1,0,-25.6041,25.6041,1
2,285,294,0,1,0,-21.2004,21.2004,1
1,286,295,0,1,0,-23.4891,23.4891,1
2,286,295,0,1,0,-35.4948,35.4948,1
1,287,296,0,1,0,-28.3623,28.3623,1
2,287,296,0,1,0,-47.8401,47.8401,1
1,288,297,0,1,0,-35.0166,35.0166,1
2,288,297,0,1,0,-28.9953,28.9953,1
1,289,298,0,1,0,-29.7816,29.7816,1
2,289,298,0,1,0,-23.3322,23.3322,1
1,290,299,0,1,0,-24.6774,24.6774,1
2,290,299,0,1,0,-31.98,31.98,1
1,291,300,0,1,0,-16.2141,16.2141,1
2,291,300,0,1,0,-32.859,32.859,1
1,292,301,0,1,0,-7.6494,7.6494,1
2,292,301,0,1,0,-12.7989,12.7989,1
1,293,302,0,1,0,-13.752,13.752,1
2,293,302,0,1,0,-3.3615,3.3615,1
1,294,303,0,1,0,-14.2371,14.2371,1
2,294,303,0,1,0,-13.8822,13.8822,1
1,295,304,0,1,0,-17.0103,17.0103,1
2,295,304,0,1,0,-11.3916,11.3916,1
1,296,305,0,1,0,-19.6836,19.6836,1
2,296,305,0,1,0,9.9996,9.9996,1
1,297,306,0,1,0,-25.1835,25.1835,1
2,297,306,0,1,0,13.2876,13.2876,1
1,298,307,0,1,0,-34.8174,34.8174,1
2,298,307,0,1,0,10.1979,10.1979,1
1,299,308,0,1,0,-30.7014,30.7014,1
2,299,308,0,1,0,13.9461,13.9461,1
1,300,309,0,1,0,-42.7083,42.7083,1
2,300,309,0,1,0,25.1358,25.1358,1
1,301,310,0,1,0,-46.6398,46.6398,1
2,301,310,0,1,0,23.7855,23.7855,1
1,302,311,0,1,0,-39.9081,39.9081,1
2,302,311,0,1,0,8.0181,8.0181,1
1,303,312,0,1,0,-50.8968,50.8968,1
2,303,312,0,1,0,21.7554,21.7554,1
1,304,313,0,1,0,-58.2663,58.2663,1
2,304,313,0,1,0,13.5531,13.5531,1
1,305,314,0,1,0,-41.6898,41.6898,1
2,305,314,0,1,0,2.8596,2.8596,1
1,306,315,0,1,0,-68.2785,68.2785,1
2,306,315,0,1,0,-24.735,24.735,1
1,307,316,0,1,0,-63.4953,63.4953,1
2,307,316,0,1,0,-32.163,32.163,1
1,308,317,0,1,0,-86.3616,86.3616,1
2,308,317,0,1,0,-49.8678,49.8678,1
1,309,318,0,1,0,-81.0084,81.0084,1
2,309,318,0,1,0,-79.734,79.734,1
1,310,319,0,1,0,-89.8092,89.8092,1
2,310,319,0,1,0,-109.2927,109.2927,1
1,311,320,0,1,0,-95.5872,95.5872,1
2,311,320,0,1,0,-102.7599,102.7599,1
1,312,321,0,1,0,-113.8368,113.8368,1
2,312,321,0,1,0,-126.9318,126.9318,1
1,313,322,0,1,0,-104.2524,104.2524,1
2,313,322,0,1,0,-147.3339,147.3339,1
1,314,323,0,1,0,-119.6994,119.6994,1
2,314,323,0,1,0,-174.7641,174.7641,1
1,315,324,0,1,0,-105.5316,105.5316,1
2,315,324,0,1,0,-187.7325,187.7325,1
1,316,325,0,1,0,-129.3969,129.3969,1
2,316,325,0,1,0,-196.4289,196.4289,1
1,317,326,0,1,0,-119.1447,119.1447,1
2,317,326,0,1,0,-193.1451,193.1451,1
1,318,327,0,1,0,-127.0299,127.0299,1
2,318,327,0,1,0,-196.8159,196.8159,1
1,319,328,0,1,0,-128.1774,128.1774,1
2,319,328,0,1,0,-209.0988,209.0988,1
1,320,329,0,1,0,-146.9658,146.9658,1
2,320,329,0,1,0,-222.4041,222.4041,1
1,321,330,0,1,0,-133.9188,133.9188,1
2,321,330,0,1,0,-221.1552,221.1552,1
1,322,331,0,1,0,-140.7693,140.7693,1
2,322,331,0,1,0,-209.1177,209.1177,1
1,323,332,0,1,0,-136.0803,136.0803,1
2,323,332,0,1,0,-193.3407,193.3407,1
1,324,333,0,1,0,-135.5859,135.5859,1
2,324,333,0,1,0,-188.7321,188.7321,1
1,325,334,0,1,0,-132.0291,132.0291,1
2,325,334,0,1,0,-187.3734,187.3734,1
1,326,335,0,1,0,-155.6406,155.6406,1
2,326,335,0,1,0,-187.1643,187.1643,1
1,327,336,0,1,0,-160.6545,160.6545,1
2,327,336,0,1,0,-183.7629,183.7629,1
1,328,337,0,1,0,-152.8341,152.8341,1
2,328,337,0,1,0,-166.9026,166.9026,1
1,329,338,0,1,0,-137.3235,137.3235,1
2,329,338,0,1,0,-176.5164,176.5164,1
1,330,339,0,1,0,-145.0254,145.0254,1
2,330,339,0,1,0,-166.845,166.845,1
1,331,340,0,1,0,-134.8713,134.8713,1
2,331,340,0,1,0,-166.4241,166.4241,1
1,332,341,0,1,0,-133.6431,133.6431,1
2,332,341,0,1,0,-162.2205,162.2205,1
1,333,342,0,1,0,-124.8522,124.8522,1
2,333,342,0,1,0,-151.323,151.323,1
1,334,343,0,1,0,-105.5745,105.5745,1
2,334,343,0,1,0,-132.333,132.333,1
1,335,344,0,1,0,-79.3764,79.3764,1
2,335,344,0,1,0,-118.2057,118.2057,1
1,336,345,0,1,0,-64.6959,64.6959,1
2,336,345,0,1,0,-104.9373,104.9373,1
1,337,346,0,1,0,-65.6379,65.6379,1
2,337,346,0,1,0,-96.9939,96.9939,1
1,338,347,0,1,0,-62.6814,62.6814,1
2,338,347,0,1,0,-84.6114,84.6114,1
1,339,348,0,1,0,-47.0217,47.0217,1
2,339,348,0,1,0,-101.2512,101.2512,1
1,340,349,0,1,0,-51.3801,51.3801,1
2,340,349,0,1,0,-72.5175,72.5175,1
1,341,350,0,1,0,-68.3718,68.3718,1
2,341,350,0,1,0,-71.9355,71.9355,1
1,342,351,0,1,0,-94.5501,94.5501,1
2,342,351,0,1,0,-57.0111,57.0111,1
1,343,352,0,1,0,-78.6918,78.6918,1
2,343,352,0,1,0,-67.3494,67.3494,1
1,344,353,0,1,0,-76.6206,76.6206,1
2,344,353,0,1,0,-67.8288,67.8288,1
1,345,354,0,1,0,-82.7172,82.7172,1
2,345,354,0,1,0,-55.8567,55.8567,1
1,346,355,0,1,0,-86.6913,86.6913,1
2,346,355,0,1,0,-58.3761,58.3761,1
1,347,356,0,1,0,-87.9,87.9,1
2,347,356,0,1,0,-55.4904,55.4904,1
1,348,357,0,1,0,-91.0479,91.0479,1
2,348,357,0,1,0,-35.0364,35.0364,1
1,349,358,0,1,0,-84.7758,84.7758,1
2,349,358,0,1,0,-72.1761,72.1761,1
1,350,359,0,1,0,-71.7942,71.7942,1
2,350,359,0,1,0,-61.7133,61.7133,1
1,351,360,0,1,0,-47.424,47.424,1
2,351,360,0,1,0,-75.951,75.951,1
1,352,361,0,1,0,-78.1341,78.1341,1
2,352,361,0,1,0,-69.9462,69.9462,1
1,353,362,0,1,0,-77.8794,77.8794,1
2,353,362,0,1,0,-65.5641,65.5641,1
1,354,363,0,1,0,-79.2495,79.2495,1
2,354,363,0,1,0,-77.235,77.235,1
1,355,364,0,1,0,-79.8861,79.8861,1
2,355,364,0,1,0,-75.8937,75.8937,1
1,356,365,0,1,0,-74.6358,74.6358,1
2,356,365,0,1,0,-59.7729,59.7729,1
1,357,366,0,1,0,-86.6475,86.6475,1
2,357,366,0,1,0,-64.2999,64.2999,1
1,358,367,0,1,0,-94.4739,94.4739,1
2,358,367,0,1,0,-42.711,42.711,1
1,359,368,0,1,0,-102.3576,102.3576,1
2,359,368,0,1,0,-59.4393,59.4393,1
1,360,369,0,1,0,-97.1259,97.1259,1
2,360,369,0,1,0,-57.9216,57.9216,1
1,361,370,0,1,0,-96.6855,96.6855,1
2,361,370,0,1,0,-48.3687,48.3687,1
1,362,371,0,1,0,-104.8509,104.8509,1
2,362,371,0,1,0,-61.6356,61.6356,1
1,363,372,0,1,0,-105.951,105.951,1
2,363,372,0,1,0,-60.0369,60.0369,1
1,364,373,0,1,0,-96.0783,96.0783,1
2,364,373,0,1,0,-58.4502,58.4502,1
1,365,374,0,1,0,-104.1993,104.1993,1
2,365,374,0,1,0,-60.6447,60.6447,1
1,366,375,0,1,0,-96.9153,96.9153,1
2,366,375,0,1,0,-60.4284,60.4284,1
1,367,376,0,1,0,-83.6583,83.6583,1
2,367,376,0,1,0,-64.9464,64.9464,1
1,368,377,0,1,0,-70.1226,70.1226,1
2,368,377,0,1,0,-54.4383,54.4383,1
1,369,378,0,1,0,-69.3162,69.3162,1
2,369,378,0,1,0,-37.8678,37.8678,1
1,370,379,0,1,0,-55.0446,55.0446,1
2,370,379,0,1,0,-54.3531,54.3531,1
1,371,380,0,1,0,-48.0057,48.0057,1
2,371,380,0,1,0,-50.1774,50.1774,1
1,372,381,0,1,0,-40.2567,40.2567,1
2,372,381,0,1,0,-45.3351,45.3351,1
1,373,382,0,1,0,-37.7958,37.7958,1
2,373,382,0,1,0,-45.9705,45.9705,1
1,374,383,0,1,0,-33.2568,33.2568,1
2,374,383,0,1,0,-52.0695,52.0695,1
1,375,384,0,1,0,-42.0609,42.0609,1
2,375,384,0,1,0,-43.83,43.83,1
1,376,385,0,1,0,-52.2501,52.2501,1
2,376,385,0,1,0,-48.5037,48.5037,1
1,377,386,0,1,0,-54.3558,54.3558,1
2,377,386,0,1,0,-38.523,38.523,1
1,378,387,0,1,0,-57.195,57.195,1
2,378,387,0,1,0,-33.126,33.126,1
1,379,388,0,1,0,-53.0679,53.0679,1
2,379,388,0,1,0,-24.1488,24.1488,1
1,380,389,0,1,0,-55.4712,55.4712,1
2,380,389,0,1,0,-15.8928,15.8928,1
1,381,390,0,1,0,-66.5952,66.5952,1
2,381,390,0,1,0,-37.2984,37.2984,1
1,382,391,0,1,0,-80.0127,80.0127,1
2,382,391,0,1,0,-41.8668,41.8668,1
1,383,392,0,1,0,-95.0394,95.0394,1
2,383,392,0,1,0,-36.0267,36.0267,1
1,384,393,0,1,0,-103.2741,103.2741,1
2,384,393,0,1,0,-56.6628,56.6628,1
1,385,394,0,1,0,-109.2438,109.2438,1
2,385,394,0,1,0,-64.4691,64.4691,1
1,386,395,0,1,0,-103.8849,103.8849,1
2,386,395,0,1,0,-84.0039,84.0039,1
1,387,396,0,1,0,-104.4339,104.4339,1
2,387,396,0,1,0,-110.8266,110.8266,1
1,388,397,0,1,0,-125.0676,125.0676,1
2,388,397,0,1,0,-118.7715,118.7715,1
1,389,398,0,1,0,-125.1096,125.1096,1
2,389,398,0,1,0,-137.88,137.88,1
1,390,399,0,1,0,-120.9804,120.9804,1
2,390,399,0,1,0,-148.0398,148.0398,1
1,391,400,0,1,0,-107.8254,107.8254,1
2,391,400,0,1,0,-145.1898,145.1898,1
1,392,401,0,1,0,-99.6264,99.6264,1
2,392,401,0,1,0,-169.7826,169.7826,1
1,393,402,0,1,0,-90.8379,90.8379,1
2,393,402,0,1,0,-167.8716,167.8716,1
1,394,403,0,1,0,-84.6354,84.6354,1
2,394,403,0,1,0,-195.9585,195.9585,1
1,395,404,0,1,0,-106.5384,106.5384,1
2,395,404,0,1,0,-211.0401,211.0401,1
1,396,405,0,1,0,-118.5327,118.5327,1
2,396,405,0,1,0,-203.9178,203.9178,1
1,397,406,0,1,0,-120.9777,120.9777,1
2,397,406,0,1,0,-224.7474,224.7474,1
1,398,407,0,1,0,-118.761,118.761,1
2,398,407,0,1,0,-225.8223,225.8223,1
1,399,408,0,1,0,-117.6468,117.6468,1
2,399,408,0,1,0,-204.8226,204.8226,1
1,400,409,0,1,0,-130.9662,130.9662,1
2,400,409,0,1,0,-211.7238,211.7238,1
1,401,410,0,1,0,-145.0887,145.0887,1
2,401,410,0,1,0,-222.2121,222.2121,1
1,402,411,0,1,0,-140.9706,140.9706,1
2,402,411,0,1,0,-217.6149,217.6149,1
1,403,412,0,1,0,-157.5597,157.5597,1
2,403,412,0,1,0,-184.7523,184.7523,1
1,404,413,0,1,0,-150.8088,150.8088,1
2,404,413,0,1,0,-171.7059,171.7059,1
1,405,414,0,1,0,-159.2001,159.2001,1
2,405,414,0,1,0,-173.8938,173.8938,1
1,406,415,0,1,0,-155.076,155.076,1
2,406,415,0,1,0,-172.9188,172.9188,1
1,407,416,0,1,0,-168.0666,168.0666,1
2,407,416,0,1,0,-193.3782,193.3782,1
1,408,417,0,1,0,-171.8859,171.8859,1
2,408,417,0,1,0,-187.9617,187.9617,1
1,409,418,0,1,0,-191.43765,191.43765,1
2,409,418,0,1,0,-175.1559,175.1559,1
1,410,419,0,1,0,-180.02175,180.02175,1
2,410,419,0,1,0,-157.3533,157.3533,1
1,411,420,0,1,0,-170.96559,170.96559,1
2,411,420,0,1,0,-163.1799,163.1799,1
1,412,421,0,1,0,-163.08465,163.08465,1
2,412,421,0,1,0,-158.5629,158.5629,1
1,413,422,0,1,0,-139.09758,139.09758,1
2,413,422,0,1,0,-156.8238,156.8238,1
1,414,423,0,1,0,-128.52843,128.52843,1
2,414,423,0,1,0,-152.442,152.442,1
1,415,424,0,1,0,-128.8719,128.8719,1
2,415,424,0,1,0,-138.1359,138.1359,1
1,416,425,0,1,0,-119.75955,119.75955,1
2,416,425,0,1,0,-110.6826,110.6826,1
1,417,426,0,1,0,-115.6962,115.6962,1
2,417,426,0,1,0,-100.8684,100.8684,1
1,418,427,0,1,0,-95.7117,95.7117,1
2,418,427,0,1,0,-108.1197,108.1197,1
1,419,428,0,1,0,-98.34243,98.34243,1
2,419,428,0,1,0,-101.1423,101.1423,1
1,420,429,0,1,0,-108.18384,108.18384,1
2,420,429,0,1,0,-86.769,86.769,1
1,421,430,0,1,0,-96.19455,96.19455,1
2,421,430,0,1,0,-82.2963,82.2963,1
1,422,431,0,1,0,-127.2669,127.2669,1
2,422,431,0,1,0,-66.2637,66.2637,1
1,423,432,0,1,0,-121.36167,121.36167,1
2,423,432,0,1,0,-69.0726,69.0726,1
1,424,433,0,1,0,-103.78704,103.78704,1
2,424,433,0,1,0,-52.9128,52.9128,1
1,425,434,0,1,0,-102.74013,102.74013,1
2,425,434,0,1,0,-54.8016,54.8016,1
1,426,435,0,1,0,-103.45617,103.45617,1
2,426,435,0,1,0,-52.7079,52.7079,1
1,427,436,0,1,0,-92.04627,92.04627,1
2,427,436,0,1,0,-31.287,31.287,1
1,428,437,0,1,0,-96.47682,96.47682,1
2,428,437,0,1,0,-25.3638,25.3638,1
1,429,438,0,1,0,-95.94552,95.94552,1
2,429,438,0,1,0,-27.858,27.858,1
1,430,439,0,1,0,-91.53414,91.53414,1
2,430,439,0,1,0,-30.2049,30.2049,1
1,431,440,0,1,0,-83.19312,83.19312,1
2,431,440,0,1,0,-37.9974,37.9974,1
1,432,441,0,1,0,-81.12279,81.12279,1
2,432,441,0,1,0,-20.5182,20.5182,1
1,433,442,0,1,0,-102.95268,102.95268,1
2,433,442,0,1,0,-30.345,30.345,1
1,434,443,0,1,0,-110.98122,110.98122,1
2,434,443,0,1,0,-31.4616,31.4616,1
1,435,444,0,1,0,-113.64723,113.64723,1
2,435,444,0,1,0,-28.4919,28.4919,1
1,436,445,0,1,0,-127.37538,127.37538,1
2,436,445,0,1,0,-50.8272,50.8272,1
1,437,446,0,1,0,-117.12342,117.12342,1
2,437,446,0,1,0,-51.2292,51.2292,1
1,438,447,0,1,0,-109.04253,109.04253,1
2,438,447,0,1,0,-53.6151,53.6151,1
1,439,448,0,1,0,-128.72805,128.72805,1
2,439,448,0,1,0,-61.4208,61.4208,1
1,440,449,0,1,0,-137.3892,137.3892,1
2,440,449,0,1,0,-69.1908,69.1908,1
1,441,450,0,1,0,-137.03631,137.03631,1
2,441,450,0,1,0,-69.0666,69.0666,1
1,442,451,0,1,0,-128.19318,128.19318,1
2,442,451,0,1,0,-65.4714,65.4714,1
1,443,452,0,1,0,-121.56858,121.56858,1
2,443,452,0,1,0,-51.132,51.132,1
1,444,453,0,1,0,-122.7573,122.7573,1
2,444,453,0,1,0,-61.7526,61.7526,1
1,445,454,0,1,0,-126.69678,126.69678,1
2,445,454,0,1,0,-70.4604,70.4604,1
1,446,455,0,1,0,-130.42503,130.42503,1
2,446,455,0,1,0,-67.7853,67.7853,1
1,447,456,0,1,0,-132.46122,132.46122,1
2,447,456,0,1,0,-60.4707,60.4707,1
1,448,457,0,1,0,-130.12761,130.12761,1
2,448,457,0,1,0,-49.4352,49.4352,1
1,449,458,0,1,0,-107.40012,107.40012,1
2,449,458,0,1,0,-37.7844,37.7844,1
1,450,459,0,1,0,-110.92485,110.92485,1
2,450,459,0,1,0,-28.6812,28.6812,1
1,451,460,0,1,0,-109.0458,109.0458,1
2,451,460,0,1,0,-33.8016,33.8016,1
1,452,461,0,1,0,-116.99934,116.99934,1
2,452,461,0,1,0,-49.6596,49.6596,1
1,453,462,0,1,0,-112.17864,112.17864,1
2,453,462,0,1,0,-46.9668,46.9668,1
1,454,463,0,1,0,-99.31152,99.31152,1
2,454,463,0,1,0,-34.146,34.146,1
1,455,464,0,1,0,-105.50697,105.50697,1
2,455,464,0,1,0,-33.8604,33.8604,1
1,456,465,0,1,0,-108.3459,108.3459,1
2,456,465,0,1,0,-51.1233,51.1233,1
1,457,466,0,1,0,-99.1848,99.1848,1
2,457,466,0,1,0,-45.8412,45.8412,1
1,458,467,0,1,0,-107.73228,107.73228,1
2,458,467,0,1,0,-40.0851,40.0851,1
1,459,468,0,1,0,-102.6861,102.6861,1
2,459,468,0,1,0,-73.6812,73.6812,1
1,460,469,0,1,0,-96.61095,96.61095,1
2,460,469,0,1,0,-82.1928,82.1928,1
1,461,470,0,1,0,-76.28901,76.28901,1
2,461,470,0,1,0,-90.6093,90.6093,1
1,462,471,0,1,0,-79.93284,79.93284,1
2,462,471,0,1,0,-101.3823,101.3823,1
1,463,472,0,1,0,-87.78768,87.78768,1
2,463,472,0,1,0,-115.1094,115.1094,1
1,464,473,0,1,0,-71.29773,71.29773,1
2,464,473,0,1,0,-134.292,134.292,1
1,465,474,0,1,0,-70.84875,70.84875,1
2,465,474,0,1,0,-128.2209,128.2209,1
1,466,475,0,1,0,-77.31159,77.31159,1
2,466,475,0,1,0,-148.9713,148.9713,1
1,467,476,0,1,0,-82.61082,82.61082,1
2,467,476,0,1,0,-197.9643,197.9643,1
1,468,477,0,1,0,-87.37785,87.37785,1
2,468,477,0,1,0,-193.6563,193.6563,1
1,469,478,0,1,0,-94.54065,94.54065,1
2,469,478,0,1,0,-192.8193,192.8193,1
1,470,479,0,1,0,-102.69312,102.69312,1
2,470,479,0,1,0,-201.0198,201.0198,1
1,471,480,0,1,0,-117.31671,117.31671,1
2,471,480,0,1,0,-208.8792,208.8792,1
1,472,481,0,1,0,-93.52992,93.52992,1
2,472,481,0,1,0,-206.9928,206.9928,1
1,473,482,0,1,0,-98.43,98.43,1
2,473,482,0,1,0,-208.542,208.542,1
1,474,483,0,1,0,-100.92426,100.92426,1
2,474,483,0,1,0,-214.4322,214.4322,1
1,475,484,0,1,0,-105.94071,105.94071,1
2,475,484,0,1,0,-188.0472,188.0472,1
1,476,485,0,1,0,-115.65513,115.65513,1
2,476,485,0,1,0,-177.2472,177.2472,1
1,477,486,0,1,0,-110.4012,110.4012,1
2,477,486,0,1,0,-194.9898,194.9898,1
1,478,487,0,1,0,-117.14502,117.14502,1
2,478,487,0,1,0,-200.817,200.817,1
1,479,488,0,1,0,-124.72206,124.72206,1
2,479,488,0,1,0,-184.7469,184.7469,1
1,480,489,0,1,0,-108.38403,108.38403,1
2,480,489,0,1,0,-197.3313,197.3313,1
1,481,490,0,1,0,-124.5114,124.5114,1
2,481,490,0,1,0,-209.0853,209.0853,1
1,482,491,0,1,0,-123.37467,123.37467,1
2,482,491,0,1,0,-201.9912,201.9912,1
1,483,492,0,1,0,-115.47771,115.47771,1
2,483,492,0,1,0,-184.6173,184.6173,1
1,484,493,0,1,0,-105.13143,105.13143,1
2,484,493,0,1,0,-209.0793,209.0793,1
1,485,494,0,1,0,-94.51125,94.51125,1
2,485,494,0,1,0,-196.9188,196.9188,1
1,486,495,0,1,0,-96.39735,96.39735,1
2,486,495,0,1,0,-181.4811,181.4811,1
1,487,496,0,1,0,-91.15806,91.15806,1
2,487,496,0,1,0,-179.7459,179.7459,1
1,488,497,0,1,0,-71.85897,71.85897,1
2,488,497,0,1,0,-190.6338,190.6338,1
1,489,498,0,1,0,-75.58215,75.58215,1
2,489,498,0,1,0,-134.2107,134.2107,1
1,490,499,0,1,0,-83.30592,83.30592,1
2,490,499,0,1,0,-131.5977,131.5977,1
1,491,500,0,1,0,-88.75428,88.75428,1
2,491,500,0,1,0,-115.9941,115.9941,1
1,492,501,0,1,0,-92.06418,92.06418,1
2,492,501,0,1,0,-121.9695,121.9695,1
1,493,502,0,1,0,-87.35955,87.35955,1
2,493,502,0,1,0,-127.2003,127.2003,1
1,494,503,0,1,0,-85.656,85.656,1
2,494,503,0,1,0,-113.0856,113.0856,1
1,495,504,0,1,0,1263.62745,1263.62745,1
2,495,504,0,1,0,-1448.25465,1448.25465,1
1,496,505,0,1,0,1270.84458,1270.84458,1
2,496,505,0,1,0,-1452.9801,1452.9801,1
1,497,506,0,1,0,1260.76308,1260.76308,1
2,497,506,0,1,0,-1435.31382,1435.31382,1
1,498,507,0,1,0,1258.00227,1258.00227,1
2,498,507,0,1,0,-1468.5312,1468.5312,1
1,499,508,0,1,0,1257.11952,1257.11952,1
2,499,508,0,1,0,-1451.79402,1451.79402,1
1,500,509,0,1,0,1265.8371,1265.8371,1
2,500,509,0,1,0,-1471.39902,1471.39902,1
1,501,510,0,1,0,1260.2463,1260.2463,1
2,501,510,0,1,0,-1483.6257,1483.6257,1
1,502,511,0,1,0,1247.47128,1247.47128,1
2,502,511,0,1,0,-1467.29688,1467.29688,1
1,503,512,0,1,0,1237.9113,1237.9113,1
2,503,512,0,1,0,-1468.80975,1468.80975,1
1,504,513,0,1,0,-119.8068,119.8068,1
2,504,513,0,1,0,-123.9699,123.9699,1
1,505,514,0,1,0,-1485.0204,1485.0204,1
2,505,514,0,1,0,1240.9713,1240.9713,1
1,506,515,0,1,0,-1480.6545,1480.6545,1
2,506,515,0,1,0,1229.80692,1229.80692,1
1,507,516,0,1,0,-1478.6469,1478.6469,1
2,507,516,0,1,0,1229.5461,1229.5461,1
1,508,517,0,1,0,-1476.39912,1476.39912,1
2,508,517,0,1,0,1226.38452,1226.38452,1
1,509,518,0,1,0,-1482.64137,1482.64137,1
2,509,518,0,1,0,1222.80732,1222.80732,1
1,510,519,0,1,0,-1491.7059,1491.7059,1
2,510,519,0,1,0,1228.4631,1228.4631,1
1,511,520,0,1,0,-1487.84049,1487.84049,1
2,511,520,0,1,0,1229.64498,1229.64498,1
1,512,521,0,1,0,-1487.2086,1487.2086,1
2,512,521,0,1,0,1238.81445,1238.81445,1
1,513,522,0,1,0,-1499.4069,1499.4069,1
2,513,522,0,1,0,1239.84735,1239.84735,1
1,514,523,0,1,0,-150.34593,150.34593,1
2,514,523,0,1,0,-120.7647,120.7647,1
1,515,524,0,1,0,-164.79165,164.79165,1
2,515,524,0,1,0,-116.9691,116.9691,1
1,516,525,0,1,0,-187.4145,187.4145,1
2,516,525,0,1,0,-122.4327,122.4327,1
1,517,526,0,1,0,-195.04329,195.04329,1
2,517,526,0,1,0,-99.0228,99.0228,1
1,518,527,0,1,0,-215.07795,215.07795,1
2,518,527,0,1,0,-90.5757,90.5757,1
1,519,528,0,1,0,-197.5809,197.5809,1
2,519,528,0,1,0,-105.0378,105.0378,1
1,520,529,0,1,0,-202.30713,202.30713,1
2,520,529,0,1,0,-103.28391,103.28391,1
1,521,530,0,1,0,-208.0206,208.0206,1
2,521,530,0,1,0,-110.63895,110.63895,1
1,522,531,0,1,0,-201.43122,201.43122,1
2,522,531,0,1,0,-111.28155,111.28155,1
1,523,532,0,1,0,-188.74305,188.74305,1
2,523,532,0,1,0,-95.6628,95.6628,1
1,524,533,0,1,0,-181.41096,181.41096,1
2,524,533,0,1,0,-102.29319,102.29319,1
1,525,534,0,1,0,-158.26005,158.26005,1
2,525,534,0,1,0,-98.04351,98.04351,1
1,526,535,0,1,0,1317.85911,1317.85911,1
2,526,535,0,1,0,-1593.83925,1593.83925,1
1,527,536,0,1,0,-146.24289,146.24289,1
2,527,536,0,1,0,-123.74601,123.74601,1
1,528,537,0,1,0,1295.4552,1295.4552,1
2,528,537,0,1,0,-1592.6145,1592.6145,1
1,529,538,0,1,0,1291.84512,1291.84512,1
2,529,538,0,1,0,-1597.86156,1597.86156,1
1,530,539,0,1,0,1312.8951,1312.8951,1
2,530,539,0,1,0,-1615.33263,1615.33263,1
1,531,540,0,1,0,1324.09758,1324.09758,1
2,531,540,0,1,0,-1617.192,1617.192,1
1,532,541,0,1,0,1316.65836,1316.65836,1
2,532,541,0,1,0,-1627.03758,1627.03758,1
1,533,542,0,1,0,1338.50199,1338.50199,1
2,533,542,0,1,0,-1610.21076,1610.21076,1
1,534,543,0,1,0,1339.45425,1339.45425,1
2,534,543,0,1,0,-1605.85599,1605.85599,1
1,535,544,0,1,0,-134.77242,134.77242,1
2,535,544,0,1,0,-128.55375,128.55375,1
1,536,545,0,1,0,1338.38169,1338.38169,1
2,536,545,0,1,0,-1599.93639,1599.93639,1
1,537,546,0,1,0,-117.915,117.915,1
2,537,546,0,1,0,-109.4646,109.4646,1
1,538,547,0,1,0,-1551.43347,1551.43347,1
2,538,547,0,1,0,1338.53247,1338.53247,1
1,539,548,0,1,0,-1560.7182,1560.7182,1
2,539,548,0,1,0,1332.68778,1332.68778,1
1,540,549,0,1,0,-1566.89037,1566.89037,1
2,540,549,0,1,0,1330.95705,1330.95705,1
1,541,550,0,1,0,-1580.47038,1580.47038,1
2,541,550,0,1,0,1332.86145,1332.86145,1
1,542,551,0,1,0,-1608.01236,1608.01236,1
2,542,551,0,1,0,1322.06913,1322.06913,1
1,543,552,0,1,0,-1612.61961,1612.61961,1
2,543,552,0,1,0,1290.5829,1290.5829,1
1,544,553,0,1,0,-1614.01533,1614.01533,1
2,544,553,0,1,0,1275.0333,1275.0333,1
1,545,554,0,1,0,-1599.52287,1599.52287,1
2,545,554,0,1,0,1294.06572,1294.06572,1
1,546,555,0,1,0,-1594.7193,1594.7193,1
2,546,555,0,1,0,1284.5673,1284.5673,1
1,547,556,0,1,0,-156.08955,156.08955,1
2,547,556,0,1,0,-168.10485,168.10485,1
1,548,557,0,1,0,-166.74012,166.74012,1
2,548,557,0,1,0,-162.93657,162.93657,1
1,549,558,0,1,0,-163.93611,163.93611,1
2,549,558,0,1,0,-169.94172,169.94172,1
1,550,559,0,1,0,-136.8552,136.8552,1
2,550,559,0,1,0,-177.29556,177.29556,1
1,551,560,0,1,0,-131.51637,131.51637,1
2,551,560,0,1,0,-188.43018,188.43018,1
1,552,561,0,1,0,-130.07199,130.07199,1
2,552,561,0,1,0,-173.10309,173.10309,1
1,553,562,0,1,0,-121.95033,121.95033,1
2,553,562,0,1,0,-141.83745,141.83745,1
1,554,563,0,1,0,-126.70284,126.70284,1
2,554,563,0,1,0,-169.34874,169.34874,1
1,555,564,0,1,0,-128.86641,128.86641,1
2,555,564,0,1,0,-182.6205,182.6205,1
1,556,565,0,1,0,-128.24718,128.24718,1
2,556,565,0,1,0,-181.36797,181.36797,1
1,557,566,0,1,0,-131.40828,131.40828,1
2,557,566,0,1,0,-175.75836,175.75836,1
1,558,567,0,1,0,-133.8603,133.8603,1
