Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
2,44,1210.0,343.5,144.0,203.0,0.7093596,175.6,92.0,98.1,155.8,100.6,86.9,154.3,121.0,52.1,162.1,83.4,75.1,6.2,172.4,173.1,8.3,0
1,45,1079.0,462.5,220.0,223.0,0.9865471,176.7,129.0,97.6,161.7,79.6,54.7,96.2,153.1,55.1,96.6,25.9,68.3,31.5,134.3,151.9,42.4,0
2,45,1210.0,344.0,144.0,204.0,0.7058824,175.4,93.4,98.0,156.0,100.4,85.2,152.7,121.5,53.4,160.3,82.1,75.9,4.6,174.3,174.8,6.2,0
1,46,1079.0,463.5,220.0,219.0,1.0045662,173.9,131.0,95.4,148.8,101.3,24.2,94.6,155.8,56.7,96.9,22.9,74.4,35.6,125.4,147.5,51.5,0
2,46,1209.0,343.5,144.0,205.0,0.702439,174.7,94.1,98.9,155.5,100.9,85.1,152.0,121.3,53.7,159.4,82.1,75.7,4.7,174.0,175.0,6.3,0
1,47,1079.0,463.0,220.0,220.0,1.0,174.5,131.9,97.6,151.4,96.2,32.3,95.1,156.5,54.8,96.8,23.1,71.6,34.3,128.5,148.8,48.4,0
2,47,1208.5,342.5,145.0,203.0,0.71428573,173.5,93.6,97.4,155.0,100.3,84.2,151.7,122.1,53.6,160.3,82.5,77.4,3.8,175.4,175.7,5.1,0
1,48,1078.5,460.5,221.0,227.0,0.97356826,177.0,130.9,93.1,158.7,86.9,38.7,95.9,155.7,59.6,97.0,23.5,75.3,37.8,125.7,144.7,51.8,0
2,48,1209.0,340.5,146.0,201.0,0.7263682,173.0,94.8,96.9,154.9,100.0,82.1,151.8,123.4,54.0,160.4,83.3,80.5,2.1,177.8,177.4,2.7,0
1,49,1078.0,459.5,222.0,227.0,0.9779736,180.0,130.1,92.7,157.6,84.3,43.5,93.0,160.1,54.0,93.4,19.8,68.8,37.5,127.8,145.9,48.9,0
2,49,1209.5,341.0,145.0,202.0,0.7178218,174.6,93.5,94.7,155.9,99.9,81.4,151.7,122.0,56.4,160.4,83.0,81.4,1.2,178.7,178.5,1.6,0
1,50,1078.5,458.0,221.0,230.0,0.96086955,172.2,130.3,92.7,157.9,74.4,56.1,92.1,164.9,47.9,91.6,15.9,60.5,37.6,130.6,147.2,44.7,0
2,50,1208.0,341.0,144.0,202.0,0.7128713,173.7,92.7,91.7,155.1,99.8,78.2,150.3,122.3,58.1,161.0,82.5,83.9,1.0,178.1,179.6,1.4,0
