Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
1,58,1208.0,458.0,230.0,262.0,0.8778626,131.4,80.3,44.3,167.7,134.0,88.5,102.8,13.7,63.6,105.8,175.0,44.9,124.5,45.5,49.9,140.1,1
2,58,1018.0,404.5,140.0,197.0,0.7106599,151.5,122.5,18.8,157.8,74.9,45.0,173.6,89.3,125.3,176.0,85.7,121.5,141.3,30.0,36.0,152.8,1
1,59,1207.0,455.5,228.0,265.0,0.8603774,132.4,80.3,43.4,167.7,132.6,86.8,107.2,18.8,69.1,108.9,170.2,49.7,123.8,45.8,50.3,140.1,1
2,59,1024.5,401.5,149.0,205.0,0.7268293,153.7,127.8,29.5,157.6,69.8,51.6,174.6,90.2,113.0,172.7,82.5,115.8,157.2,18.2,22.8,161.7,1
1,60,1207.0,453.5,232.0,271.0,0.8560886,134.7,72.5,48.2,167.5,134.9,85.4,101.6,14.3,67.0,104.5,174.5,48.4,120.8,49.5,52.7,137.0,1
2,60,1009.5,401.5,121.0,203.0,0.5960591,154.4,125.3,11.3,160.3,73.0,38.2,168.9,98.3,140.2,170.0,78.2,135.1,136.6,34.8,41.9,146.7,1
1,61,1206.5,451.5,237.0,279.0,0.8494624,132.2,76.2,43.4,169.0,135.5,85.5,100.7,12.8,66.8,103.2,175.4,48.5,119.7,50.1,54.1,136.2,1
2,61,1024.5,395.5,145.0,217.0,0.66820276,130.1,120.6,22.1,147.7,78.3,47.1,162.6,79.9,114.3,162.1,92.5,115.8,142.7,31.2,34.4,151.7,1
1,62,1205.5,449.5,235.0,281.0,0.83629894,138.1,71.2,47.5,172.0,137.0,85.4,102.8,15.8,70.5,105.4,173.2,51.8,118.8,51.6,54.6,134.9,1
2,62,1024.0,394.5,142.0,219.0,0.6484018,141.8,121.9,22.0,155.6,80.8,50.8,160.6,76.4,110.1,159.6,95.8,111.9,143.9,30.0,33.7,152.4,1
1,63,1205.5,448.0,235.0,286.0,0.82167834,144.2,60.2,56.4,170.6,139.0,84.1,108.2,18.9,74.8,110.2,172.1,55.4,116.7,55.0,55.9,132.5,1
2,63,1023.0,391.0,144.0,224.0,0.64285713,155.9,126.4,26.7,154.6,74.2,51.5,157.8,77.1,103.2,155.4,98.1,103.7,153.1,22.6,26.1,158.2,1
1,64,1205.5,443.0,233.0,296.0,0.7871622,148.7,56.5,58.7,169.3,137.3,80.8,109.3,20.5,77.8,111.0,169.4,59.6,115.2,56.4,57.3,131.0,1
2,64,1023.0,388.5,146.0,229.0,0.6375546,158.5,127.1,29.0,152.6,70.7,50.6,164.0,82.7,107.6,163.2,90.8,110.3,156.1,20.1,25.0,158.8,1
1,65,1204.5,441.5,231.0,303.0,0.76237625,145.8,61.2,53.7,170.2,135.9,79.5,111.4,24.9,82.9,112.7,165.9,63.5,114.9,56.4,58.0,130.6,1
2,65,1023.5,384.0,145.0,230.0,0.6304348,154.3,109.1,27.5,146.3,93.8,59.0,165.1,72.9,114.1,157.6,104.5,108.1,136.6,34.8,41.2,147.4,1
1,66,1202.0,439.5,228.0,305.0,0.747541,140.7,70.0,46.0,170.2,135.3,80.6,111.7,25.6,83.2,112.7,164.4,63.9,116.0,54.6,57.6,131.7,1
2,66,1021.5,381.5,141.0,233.0,0.6051502,144.7,104.4,25.7,161.3,97.2,57.3,163.7,70.8,116.9,157.0,105.5,110.6,130.1,39.9,46.0,143.9,1
1,67,1202.0,436.5,224.0,311.0,0.7202572,137.7,76.8,38.7,170.4,132.5,77.5,111.7,28.6,87.4,112.8,161.7,67.6,115.5,55.0,58.8,130.7,1
2,67,1020.0,381.5,134.0,245.0,0.5469388,154.6,117.9,19.6,160.5,77.2,41.4,170.4,83.8,126.1,172.0,89.8,125.9,137.5,35.9,42.3,144.3,1
1,68,1201.0,434.5,224.0,321.0,0.6978193,140.8,72.7,40.9,171.9,132.1,74.9,117.3,34.3,95.0,118.6,156.7,74.8,113.6,57.2,60.7,128.5,1
2,68,1020.0,378.5,134.0,251.0,0.53386456,161.3,119.1,17.8,168.1,80.6,45.7,170.5,83.5,127.0,172.5,87.8,127.6,136.9,34.9,43.6,144.6,1
1,69,1201.0,433.0,224.0,328.0,0.68292683,142.3,72.4,40.1,174.0,131.8,73.6,123.3,39.6,101.2,123.5,153.6,78.8,112.6,58.3,61.6,127.6,1
2,69,1021.0,374.0,132.0,252.0,0.52380955,147.7,104.7,11.0,179.6,105.5,57.3,169.9,72.5,133.4,166.8,99.9,125.0,115.7,48.3,60.9,135.1,1
