Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
2,37,1725.0,660.5,336.0,371.0,0.9056604,174.9,127.5,83.8,149.8,104.9,23.9,80.7,174.9,48.2,88.4,19.9,70.6,43.6,128.8,136.9,50.7,1
1,38,1414.5,660.5,343.0,379.0,0.9050132,152.2,122.1,88.7,139.3,65.3,74.6,101.6,160.7,42.4,103.1,22.7,52.5,33.4,139.9,156.9,29.8,1
2,38,1727.5,662.5,331.0,367.0,0.9019074,177.8,125.2,84.6,150.0,107.4,24.4,79.2,174.7,45.7,97.9,30.5,78.6,40.6,131.8,139.6,48.0,1
1,39,1414.0,663.5,344.0,371.0,0.92722374,154.8,122.1,91.4,145.8,64.9,79.0,100.6,164.1,40.4,97.6,18.1,47.9,30.7,143.9,155.5,29.9,1
2,39,1729.5,664.0,327.0,368.0,0.88858694,177.6,122.5,88.0,150.0,110.2,28.9,84.8,160.2,55.5,112.4,50.7,92.8,34.5,139.1,144.3,42.0,1
1,40,1414.0,664.5,344.0,369.0,0.9322493,156.5,126.0,93.4,152.4,63.6,78.2,99.8,167.9,38.6,94.4,13.5,45.5,32.6,141.8,153.5,32.1,1
2,40,1734.0,664.0,312.0,364.0,0.85714287,170.9,117.2,80.6,150.0,106.1,31.2,115.5,147.0,70.2,154.8,78.2,121.4,36.6,137.3,142.9,43.2,1
1,41,1413.5,666.5,345.0,365.0,0.94520545,157.1,125.8,93.9,151.7,63.7,78.8,99.0,167.7,38.0,94.4,13.9,45.2,31.9,142.6,154.3,31.3,1
2,41,1737.5,665.5,307.0,361.0,0.8504155,160.4,117.4,82.8,146.9,107.8,31.2,119.6,136.7,79.1,151.1,74.9,117.1,34.6,139.0,144.2,42.3,1
1,42,1413.5,668.0,343.0,362.0,0.9475138,157.0,124.3,93.5,152.9,66.8,77.1,98.0,167.6,37.0,93.2,14.1,44.1,30.7,143.8,155.5,30.0,1
2,42,1738.0,668.5,308.0,361.0,0.8531856,164.0,117.3,87.9,149.6,113.1,31.1,89.5,151.8,59.6,124.1,64.2,101.9,29.4,144.2,148.6,37.7,1
1,43,1413.0,670.0,344.0,358.0,0.96089387,158.2,125.5,94.4,156.5,69.3,74.3,98.4,168.9,36.6,92.1,12.8,43.5,31.1,143.6,154.6,30.7,1
2,43,1740.0,669.5,302.0,359.0,0.8412256,160.6,115.3,83.6,150.9,111.3,30.3,79.1,165.6,47.7,112.4,50.5,90.5,31.7,141.6,146.7,40.0,1
1,44,1413.0,672.0,346.0,356.0,0.9719101,160.0,129.1,96.3,160.8,69.5,72.3,97.1,171.9,35.2,89.4,9.8,42.2,32.8,141.8,152.9,32.5,1
2,44,1741.5,671.0,299.0,356.0,0.8398876,157.9,111.6,80.4,152.1,111.1,31.2,79.7,163.6,49.5,117.4,55.3,94.9,31.2,142.3,147.0,39.6,1
1,45,1413.0,674.5,346.0,351.0,0.98575497,161.7,132.0,98.0,162.5,72.6,67.0,93.9,174.2,33.6,86.1,7.1,41.3,34.0,139.5,152.3,34.2,1
2,45,1741.5,671.0,297.0,356.0,0.83426964,162.2,108.4,74.7,154.3,110.0,29.2,69.5,173.7,41.7,105.7,44.5,86.9,33.7,139.2,144.6,42.5,1
1,46,1413.0,675.0,346.0,350.0,0.9885714,162.8,133.1,98.8,163.1,69.2,70.3,93.3,175.5,32.6,85.0,5.3,39.6,34.4,139.5,151.9,34.2,1
2,46,1743.0,671.5,294.0,355.0,0.828169,160.7,109.1,75.7,152.4,111.6,28.1,73.4,173.0,42.8,123.7,59.9,102.5,33.4,139.8,144.2,42.6,1
1,47,1413.0,676.5,344.0,349.0,0.98567337,163.4,135.7,99.2,164.3,65.4,72.3,91.5,178.3,31.8,82.2,2.5,38.3,36.5,137.7,149.9,35.9,1
2,47,1740.5,672.5,295.0,353.0,0.8356941,165.2,112.1,75.8,152.1,111.4,24.8,63.2,174.0,31.5,54.6,8.5,36.5,36.3,136.2,142.5,45.0,1
1,48,1413.5,677.0,345.0,348.0,0.9913793,164.8,135.2,99.8,165.2,67.3,71.3,90.7,178.0,31.1,81.2,2.7,37.7,35.4,138.6,150.9,35.0,1
2,48,1742.5,672.0,293.0,352.0,0.8323864,166.8,109.1,72.4,152.2,112.0,24.3,58.5,172.5,30.6,37.2,22.7,22.5,36.7,136.3,141.9,45.1,1
1,49,1413.5,677.5,345.0,347.0,0.9942363,165.5,135.3,100.0,165.9,64.4,75.0,90.6,178.2,31.2,80.8,2.4,37.1,35.4,139.3,150.6,34.7,1
2,49,1742.0,673.0,292.0,352.0,0.82954544,165.4,111.6,74.4,149.5,112.2,23.3,59.6,175.6,33.7,53.8,3.4,42.0,37.3,135.5,141.9,45.4,1
1,50,1414.0,677.5,344.0,347.0,0.99135447,166.5,137.9,100.7,167.9,57.7,80.2,90.0,179.7,30.9,79.7,1.1,36.6,37.2,137.9,149.4,35.5,1
2,50,1741.5,673.5,293.0,351.0,0.83475786,156.7,110.9,76.1,147.4,114.7,23.4,74.7,170.9,46.6,144.4,83.5,128.1,34.8,138.1,142.5,44.6,1
1,51,1413.5,678.5,343.0,345.0,0.9942029,167.4,137.7,100.8,167.8,57.9,80.6,88.4,178.9,29.8,77.5,0.8,34.8,36.9,138.4,149.1,35.6,1
