Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
1,30,866.0,544.0,128.0,342.0,0.374269,139.7,104.5,1.8,155.6,89.0,15.9,155.8,80.2,147.1,159.0,98.0,144.7,102.7,73.1,66.9,117.3,0
2,30,1078.5,549.5,153.0,351.0,0.43589744,145.0,40.8,33.1,140.2,136.3,32.6,152.7,24.9,131.8,151.1,155.3,129.2,73.9,103.7,106.8,75.5,0
1,31,866.5,543.0,127.0,344.0,0.36918604,141.6,107.2,0.5,153.4,81.9,12.5,153.3,87.6,148.3,155.7,91.5,146.3,107.7,69.4,60.7,122.2,0
2,31,1077.5,549.0,153.0,354.0,0.43220338,148.5,37.9,33.5,144.2,139.4,32.9,156.9,27.1,135.5,154.8,153.3,133.0,71.3,106.6,108.4,73.7,0
1,32,865.0,541.0,124.0,348.0,0.35632184,140.3,102.1,1.9,156.1,87.8,14.8,154.3,86.0,150.2,157.2,94.4,146.9,104.1,73.0,64.2,118.8,0
2,32,1078.5,548.5,149.0,357.0,0.41736695,145.8,46.8,30.6,144.0,131.6,31.4,158.7,36.8,138.1,156.0,143.6,135.3,77.3,100.3,101.3,81.1,0
1,33,864.5,540.0,123.0,352.0,0.3494318,140.9,106.2,5.5,156.3,85.6,10.0,156.1,88.6,156.9,158.7,90.7,153.9,100.7,75.6,68.3,115.4,0
2,33,1078.0,547.0,150.0,358.0,0.41899443,143.0,51.3,27.4,142.3,127.8,29.1,160.3,40.7,141.0,157.6,139.1,138.6,78.7,98.7,100.3,82.4,0
1,34,864.5,539.0,121.0,354.0,0.3418079,136.1,108.4,7.0,154.3,83.4,8.1,157.0,92.3,159.3,159.3,87.2,156.5,101.4,75.3,67.0,116.3,0
2,34,1077.0,546.0,150.0,360.0,0.41666666,143.8,51.6,26.1,141.3,125.9,26.0,163.0,43.0,144.6,160.6,136.2,142.9,77.7,99.9,101.6,80.8,0
1,35,864.5,536.5,119.0,357.0,0.33333334,138.1,105.5,7.0,156.1,84.4,6.8,156.9,88.9,160.3,159.5,89.4,158.1,98.5,77.6,71.4,112.5,0
2,35,1078.0,545.0,148.0,362.0,0.4088398,142.0,56.4,24.5,139.8,121.3,25.2,161.0,47.7,146.3,159.2,130.8,144.8,80.9,96.2,98.5,84.4,0
1,36,1078.5,545.0,145.0,366.0,0.39617488,139.2,55.2,22.5,139.3,125.3,25.8,174.1,53.7,154.0,171.0,125.9,151.5,77.7,99.5,100.3,82.5,0
2,36,863.5,534.5,117.0,359.0,0.3259053,135.9,104.5,7.3,156.0,83.4,4.3,152.4,86.7,159.1,155.1,91.4,157.2,97.1,79.2,72.3,111.4,0
1,37,1077.0,544.0,146.0,368.0,0.39673913,141.6,49.3,24.2,137.5,128.4,24.0,176.0,50.4,156.3,172.8,128.5,155.5,73.5,104.4,106.0,76.0,0
2,37,864.0,533.0,118.0,362.0,0.32596686,134.2,105.5,7.1,153.7,81.6,3.9,152.7,89.6,161.3,153.7,87.8,160.0,98.4,77.7,71.7,112.2,0
1,38,1076.5,542.0,147.0,372.0,0.3951613,142.1,51.7,22.9,139.1,126.6,23.1,177.1,53.0,157.8,173.8,125.8,157.0,74.5,103.4,104.8,77.2,0
2,38,861.5,532.5,113.0,361.0,0.3130194,135.9,109.3,5.4,152.9,78.2,5.0,152.3,98.3,162.1,153.2,79.8,161.2,104.0,73.3,63.8,119.0,0
1,39,1077.5,542.5,147.0,375.0,0.392,143.6,50.2,22.0,139.0,126.9,20.9,177.3,53.5,160.4,174.3,125.2,159.9,72.2,106.0,106.9,74.8,0
